,Total_Days,amount_raised_usd,amount_raised_usd_boxcox,state,currency,category,month_launch
9732,1,8632.634009728295,6.9497530617935706,0,GBP,Tabletop Games,3
9733,60,28958.0,7.618125429886972,0,USD,Productivity,3
9734,30,473.0,5.12786359786302,0,USD,Video Games,3
9735,30,20.0,2.7362121989183916,0,USD,Productivity,3
9736,60,5643.0,6.70293165598854,0,USD,Productivity,3
9737,60,764.0,5.451491408180422,0,USD,Video Games,3
9738,35,197995.0,8.582683581487887,1,USD,Productivity,3
9739,60,106.04772899916516,4.055197783008738,0,CAD,Fashion & Wearables,3
9740,60,800.0,5.482070756185813,0,USD,Web Series & TV Shows,3
9741,30,9807.0,7.022554839279688,0,USD,Photography,3
9742,30,270.0,4.737135593435775,0,USD,Writing & Publishing,3
9743,35,927.0,5.579346199700871,0,USD,Art,3
9744,60,720.0,5.411969532523268,0,USD,Tabletop Games,3
9745,1,219569.0,8.6314175891588,1,USD,Transportation,3
9746,60,700.0,5.393149134012133,0,USD,Culture,3
9747,60,3452.807939861446,6.409592786811217,0,GBP,Art,3
9748,21,110.54881344273572,4.08636958702365,0,GBP,Transportation,3
9749,60,402.0,5.015901517027278,0,USD,Transportation,3
9750,45,2149.0,6.1179086039157395,0,USD,Travel & Outdoors,3
9751,32,315.0,4.84590670725252,0,USD,Wellness,3
9752,30,2200.0,6.132536890063126,0,USD,Writing & Publishing,3
9753,60,2134.0,6.113535960610116,0,USD,Web Series & TV Shows,3
9754,60,259797.0,8.710031329156768,1,USD,Transportation,3
9755,25,270.0,4.737135593435775,0,USD,Photography,3
9756,45,874.0,5.540583572967813,0,USD,Comics,3
9757,30,4570.0,6.578073992481125,0,USD,Video Games,3
9758,40,53905.0,7.942443813960579,0,USD,Audio,3
9759,30,274.0,4.747556986231601,0,USD,Phones & Accessories,3
9760,30,7129.0,6.839441156007659,0,USD,Food & Beverages,3
9761,60,4120.0,6.516110077239832,0,USD,Dance & Theater,3
9762,58,2559.3466631296205,6.226391705031198,0,EUR,"Podcasts, Blogs & Vlogs",3
9763,60,300.7205479128383,4.813280633878735,0,EUR,Travel & Outdoors,3
9764,30,24745.005085399265,7.5340837257805955,0,EUR,Environment,3
9765,60,762.5413893504115,5.4502203767149195,0,EUR,Writing & Publishing,3
9766,60,16398.073994005797,7.310261493964374,0,GBP,Film,3
9767,60,12722.940107109518,7.169377473370538,0,GBP,Film,3
9768,60,916.0,5.571497969472367,0,USD,Art,3
9769,30,60.0,3.6199801580254887,0,USD,Human Rights,3
9770,30,701.0,5.394103636601088,0,USD,Health & Fitness,3
9771,7,469.0,5.122045002530114,0,USD,Tabletop Games,3
9772,34,263.0,4.718497593076108,0,USD,Travel & Outdoors,3
9773,30,200.0,4.5223992687044134,0,USD,"Podcasts, Blogs & Vlogs",3
9774,45,112.81673297783529,4.1015692717699,0,CAD,Culture,3
9775,60,1268.0600786708685,5.783277334716198,0,CAD,Energy & Green Tech,3
9776,35,1981.2804009236968,6.067065350549949,0,GBP,Food & Beverages,3
9777,60,675.5760821500517,5.3693761082450315,0,GBP,Web Series & TV Shows,3
9778,60,270.23043286002064,4.737740386826106,0,GBP,Travel & Outdoors,3
9779,30,80.0,3.8417156829887276,0,USD,Web Series & TV Shows,3
9780,60,59.0,3.6069042369544326,0,USD,Environment,3
9781,36,7530.0,6.871116984381959,0,USD,Dance & Theater,3
9782,30,7036.0,6.831824624156849,0,USD,Camera Gear,3
9783,60,401.0,5.014178257441332,0,USD,Comics,3
9784,60,5884.0,6.727498690455782,0,USD,Local Businesses,3
9785,45,2297.0,6.159391604943502,0,USD,Music,3
9786,35,71153.0,8.083384390087419,0,USD,Audio,3
9787,40,150.0,4.31280141571784,0,USD,Human Rights,3
9788,1,13728.934309438411,7.2118578154063515,0,GBP,Camera Gear,3
9789,60,27.0,2.9835799265665273,0,USD,Writing & Publishing,3
9790,46,3149.0,6.353600802905292,0,USD,Human Rights,3
9791,60,31657.0,7.665400448935002,0,USD,Energy & Green Tech,3
9792,15,3973.0,6.4942988543742874,0,USD,Human Rights,3
9793,40,1067.0,5.671387533351533,0,USD,Wellness,3
9794,60,360.0,4.9392994524441844,0,USD,Wellness,3
9795,1,17812.0,7.355708026931399,0,USD,Tabletop Games,3
9796,60,2510.0,6.214362906123863,0,USD,Photography,3
9797,45,8849.0,6.963927375319581,0,USD,Culture,3
9798,60,3529.856963721856,6.42296251610542,0,AUD,Music,3
9799,30,57.80333455876402,3.5909439999969774,0,AUD,"Podcasts, Blogs & Vlogs",3
9800,60,390.9367122866898,4.996578318671265,0,EUR,Transportation,3
9801,45,75.0,3.792312018309129,0,USD,Energy & Green Tech,3
9802,43,7700.0,6.884008932837883,0,USD,Food & Beverages,3
9803,60,5272.0,6.662847606134853,0,USD,Web Series & TV Shows,3
9804,60,538.0,5.215712861384869,0,USD,Phones & Accessories,3
9805,40,4145.0,6.5197371597203375,0,USD,"Podcasts, Blogs & Vlogs",3
9806,50,150.0,4.31280141571784,0,USD,Productivity,3
9807,45,1904.0,6.042078646022226,0,USD,Fashion & Wearables,3
9808,30,3650.0,6.443203960074213,0,USD,Human Rights,3
9809,30,5210.0,6.655857697890055,0,USD,Video Games,3
9810,30,8983.0,6.972522556091483,0,USD,Web Series & TV Shows,3
9811,37,386.0,4.98776772922538,0,USD,Art,3
9812,15,625.0,5.317106550042453,0,USD,Dance & Theater,3
9813,60,8030.0,6.908193752241652,0,USD,Music,4
9814,1,56820.0,7.969366677007572,0,USD,Audio,4
9815,60,12825.0,7.173846873601856,0,USD,Photography,4
9816,60,6232.0,6.7611501368956,0,USD,Wellness,4
9817,43,3060.0,6.336106704481335,0,USD,Web Series & TV Shows,4
9818,40,1920.0,6.047339162401007,0,USD,Web Series & TV Shows,4
9819,30,103.0,4.033282910021499,0,USD,Fashion & Wearables,4
9820,1,17381.0,7.342272761436847,0,USD,Fashion & Wearables,4
9821,30,1609.5187238171166,5.935881133617205,0,CAD,Comics,4
9822,60,735.0,5.425724233770104,0,USD,Web Series & TV Shows,4
9823,60,8104.0,6.9134721763226095,0,USD,Home,4
9824,30,5780.0,6.717030637466567,0,USD,Education,4
9825,65,2064.231761030269,6.0927596992047155,0,EUR,Photography,4
9826,27,368.49604480911904,4.95553531001767,0,GBP,Fashion & Wearables,4
9827,60,1420.0,5.85598294893211,0,USD,Energy & Green Tech,4
9828,30,116.0,4.122365251781594,0,USD,Tabletop Games,4
9829,60,510.0,5.179332177853759,0,USD,Writing & Publishing,4
9830,60,1459.0,5.873314973608503,0,USD,Audio,4
9831,30,10993.0,7.087234901047561,0,USD,Film,4
9832,21,675.0,5.368804420888509,0,USD,Web Series & TV Shows,4
9833,60,420.0375644603519,5.046226691686336,0,AUD,Photography,4
9834,45,479.0448582518548,5.136558371742833,0,GBP,Phones & Accessories,4
9835,30,1900.0,6.040756184393416,0,USD,Travel & Outdoors,4
9836,60,12000.0,7.136585993299096,0,USD,Home,4
9837,40,152.0,4.3225331232044235,0,USD,Travel & Outdoors,4
9838,60,3335.0,6.38852566105049,0,USD,Education,4
9839,30,112466.0,8.310628761105784,0,USD,Transportation,4
9840,60,9316.0,6.993306161249234,0,USD,Audio,4
9841,26,415.0,5.0378986571384905,0,USD,Human Rights,4
9842,40,115523.0,8.32374343792205,1,USD,Audio,4
9843,60,1678.0,5.962319170480702,0,USD,Dance & Theater,4
9844,30,55407.0,7.956504070819043,1,USD,Writing & Publishing,4
9845,60,2155.0,6.119648597772623,0,USD,Home,4
9846,30,34.597131446536146,3.1845322320139005,0,CAD,Writing & Publishing,4
9847,51,881.9338672431583,5.546542526425109,0,GBP,Culture,4
9848,60,1260.0,5.779165655715543,0,USD,Energy & Green Tech,4
9849,14,456.0,5.102764203202711,0,USD,Food & Beverages,4
9850,30,80.0,3.8417156829887276,0,USD,Fashion & Wearables,4
9851,1,584973.0,9.078102463632659,1,USD,Transportation,4
9852,60,190.0,4.485299133616987,0,USD,Web Series & TV Shows,4
9853,60,6883.0,6.819058647398855,0,USD,Art,4
9854,1,1027242.0,9.322868644668588,1,USD,Health & Fitness,4
9855,30,7310.0,6.853966927909384,0,USD,Web Series & TV Shows,4
9856,60,135.0,4.235106857674596,0,USD,Web Series & TV Shows,4
9857,60,2165.0,6.122537191845085,0,USD,Phones & Accessories,4
9858,15,3640.0,6.44154635568388,0,USD,Photography,4
9859,40,7705.964040266482,6.8844557141597615,0,EUR,Culture,4
9860,60,4261.639764707652,6.5363582740791575,0,EUR,Human Rights,4
9861,42,2563.0,6.227272439065018,0,USD,Music,4
9862,60,115.0,4.11589827868752,0,USD,Video Games,4
9863,30,102.0,4.025942065802587,0,USD,Video Games,4
9864,45,670.0,5.36382070252203,0,USD,Video Games,4
9865,60,209.0,4.554143340119456,0,USD,Home,4
9866,30,5006.0,6.632219373352782,0,USD,Travel & Outdoors,4
9867,60,640.0,5.333063973739566,0,USD,Photography,4
9868,30,3847.098707807203,6.474925972829501,0,GBP,Video Games,4
9869,38,300.0,4.8115909697623875,0,USD,Culture,4
9870,45,27077.0,7.582324119630707,1,USD,Audio,4
9871,35,1759.0,5.992149901209006,0,USD,Home,4
9872,49,1858.0,6.0266892215797165,0,USD,Writing & Publishing,4
9873,35,2475.0,6.205678105939159,0,USD,Transportation,4
9874,30,92.12401120227976,3.9490533992052463,0,GBP,Writing & Publishing,4
9875,20,3537.562030167543,6.424282447065837,0,GBP,Dance & Theater,4
9876,1,171097.0,8.513353448516268,1,USD,Camera Gear,4
9877,30,5483.0,6.6859983730636925,0,USD,Education,4
9878,30,4049.0,6.505680373302864,0,USD,Wellness,4
9879,60,448.0,5.090606855853617,0,USD,Writing & Publishing,4
9880,60,150.0,4.31280141571784,0,USD,Web Series & TV Shows,4
9881,30,175.0,4.425572274143134,0,USD,Food & Beverages,4
9882,45,180.0,4.446065856915604,0,USD,Audio,4
9883,20,900.0,5.559901949381823,0,USD,Photography,4
9884,30,175.0,4.425572274143134,0,USD,Food & Beverages,4
9885,45,838.0,5.512803405806236,0,USD,Music,4
9886,60,566.2555888566797,5.250442827169095,0,GBP,Dance & Theater,4
9887,60,183.0,4.4580739945331755,0,USD,Tabletop Games,4
9888,1,45678.0,7.8572145144459276,0,USD,Audio,4
9889,60,216.0,4.577845881086298,0,USD,Photography,4
9890,50,1527.0,5.902390319173015,0,USD,Energy & Green Tech,4
9891,45,4300.0,6.541719269828888,0,USD,Food & Beverages,4
9892,60,1235.0,5.766232565971432,0,USD,Tabletop Games,4
9893,60,386.6407044593635,4.988917932535709,0,EUR,Web Series & TV Shows,4
9894,48,1251.2122797087736,5.7746508522225595,0,EUR,Education,4
9895,15,17108.043040338034,7.333579883364713,0,GBP,Culture,4
9896,60,679.0,5.3727632645018195,0,USD,Wellness,4
9897,60,2032.0,6.082908300563303,0,USD,Web Series & TV Shows,4
9898,60,14500.0,7.2422386699455785,0,USD,Film,4
9899,45,350.0,4.919660272351857,0,USD,Education,4
9900,60,6.0,1.6966611817620751,0,USD,Photography,4
9901,60,1714.832258576666,5.976069089821928,0,AUD,Food & Beverages,4
9902,44,1475.9118090671082,5.880678474595583,0,AUD,Health & Fitness,4
9903,60,15301.305878979312,7.272045526040236,0,EUR,Transportation,4
9904,46,3730.4082936176487,6.456359797861748,0,GBP,Dance & Theater,4
9905,1,510994.6936569548,9.01805647227667,1,GBP,Home,4
9906,30,1179.187343389181,5.73632770029353,0,GBP,Web Series & TV Shows,4
9907,30,108.0,4.068887245170881,0,USD,Culture,4
9908,38,48.0,3.44526946461918,0,USD,Photography,4
9909,30,321.0,4.859149979307995,0,USD,Wellness,4
9910,30,3657.0,6.444361417559201,0,USD,Fashion & Wearables,4
9911,56,826.0,5.5032609312591925,0,USD,Wellness,4
9912,60,166.0,4.3870672974443465,0,USD,Health & Fitness,4
9913,60,6000.0,6.738945365538392,0,USD,Human Rights,4
9914,34,865.0,5.533753965865768,0,USD,Dance & Theater,4
9915,30,5385.0,6.675365691226839,0,USD,Comics,4
9916,60,5263.0,6.661838372042173,0,USD,Wellness,4
9917,20,260.0,4.710348086809752,0,USD,Energy & Green Tech,4
9918,60,3785.0,6.465121289502842,0,USD,Culture,4
9919,45,2356.0,6.17514348955694,0,USD,Home,4
9920,60,298.0,4.8068783600791,0,USD,Home,4
9921,25,11451.0,7.110251168175804,0,USD,Dance & Theater,4
9922,50,38807.0,7.772467121094779,0,USD,Web Series & TV Shows,4
9923,60,1000.0,5.629048685888849,0,USD,Web Series & TV Shows,4
9924,60,188.0278882963921,4.4777381232867235,0,CAD,Wellness,4
9925,30,1493.0,5.888028363787696,0,USD,"Podcasts, Blogs & Vlogs",4
9926,30,130.0,4.207153960367901,0,USD,Video Games,4
9927,60,31.0,3.095929324500225,0,USD,Productivity,4
9928,57,1165322.0,9.3765421377759,1,USD,Energy & Green Tech,4
9929,1,481918.0,8.99188314132496,1,USD,Transportation,4
9930,60,64.0,3.670065780607285,0,USD,Writing & Publishing,4
9931,60,325.0,4.86783367011792,0,USD,Wellness,4
9932,60,1668.0,5.958530717818335,0,USD,Web Series & TV Shows,4
9933,36,900.0,5.559901949381823,0,USD,Culture,4
9934,28,2368.201247973272,6.178348724105597,0,GBP,Culture,4
9935,21,1697.5384464206752,5.969652549779531,0,GBP,Art,4
9936,60,5446.0,6.682007873520494,0,USD,Home,4
9937,60,148183.0,8.444470988899777,1,USD,Productivity,4
9938,15,2235.0,6.142369135330332,0,USD,Culture,4
9939,30,901.0,5.560633088747975,0,USD,Tabletop Games,4
9940,50,7660.0,6.881002905867207,0,USD,Culture,4
9941,30,523.0,5.1964801902447055,0,USD,Audio,4
9942,31,9605.0,7.010714221817364,0,USD,Education,4
9943,30,130.0,4.207153960367901,0,USD,Writing & Publishing,4
9944,55,32.0,3.1216141644765307,0,USD,Travel & Outdoors,4
9945,45,11685.0,7.121636278731511,0,USD,Film,4
9946,60,2350.0,6.173560837384704,0,USD,Culture,4
9947,38,13913.0,7.219271890897481,0,USD,Writing & Publishing,4
9948,60,3764.801257799834,6.461895294295255,0,GBP,Culture,4
9949,60,3895.0,6.482374960783225,0,USD,Tabletop Games,4
9950,18,295.0,4.7997461268856085,0,USD,Transportation,4
9951,60,127.0,4.189828933240147,0,USD,Fashion & Wearables,4
9952,60,985.0,5.619157278585821,0,USD,Culture,4
9953,15,569.0,5.253717618223548,0,USD,Travel & Outdoors,4
9954,40,25.0,2.9205773037212306,0,USD,Home,4
9955,60,172.98565723268075,4.4171398074619415,0,CAD,Wellness,4
9956,14,134.25024460394567,4.230986010760452,0,EUR,Photography,4
9957,60,3612.48955927873,6.436961153624685,0,GBP,Dance & Theater,4
9958,36,4950.130201935833,6.625566898059652,0,GBP,Audio,4
9959,60,6200.0,6.758140070335316,0,USD,Web Series & TV Shows,4
9960,45,426.0,5.055947779784389,0,USD,Wellness,4
9961,30,1560.0,5.916008887483949,0,USD,"Podcasts, Blogs & Vlogs",4
9962,60,2092.0,6.101116811382286,1,USD,"Podcasts, Blogs & Vlogs",4
9963,60,11525.0,7.113878084799338,0,USD,Travel & Outdoors,4
9964,42,9581.0,7.0092898754115724,1,USD,Tabletop Games,4
9965,60,700.0,5.393149134012133,0,USD,Web Series & TV Shows,4
9966,60,3674.0,6.447162623439459,0,USD,Video Games,4
9967,45,118.0,4.135123512885021,0,USD,Photography,4
9968,33,5530.0,6.691026369514973,0,USD,"Podcasts, Blogs & Vlogs",4
9969,60,1455.0,5.871560100914338,0,USD,Writing & Publishing,4
9970,60,7332.0,6.855706422149663,0,USD,Photography,4
9971,30,121.0,4.153836795013509,0,USD,Video Games,4
9972,40,731.0524296963725,5.422133479651815,0,CAD,Education,4
9973,30,432.368692576033,5.066172984466134,0,GBP,Photography,4
9974,45,1543.0,5.909031866860458,0,USD,Photography,4
9975,30,1389.0,5.8418418455088545,0,USD,Photography,4
9976,60,3900.0,6.483146885483077,0,USD,Health & Fitness,4
9977,60,1016.0,5.639427416720096,0,USD,Phones & Accessories,4
9978,60,2173.0,6.124837888960093,0,USD,Wellness,4
9979,15,250.0,4.682443933343884,0,USD,Wellness,4
9980,20,2907.0,6.304731180822406,0,USD,Culture,4
9981,45,30396.588421994747,7.643878597018554,0,CAD,Culture,4
9982,45,1250.0,5.774025387386205,0,USD,Web Series & TV Shows,4
9983,30,134.0,4.229605163082415,0,USD,Productivity,4
9984,30,4285.0,6.539629027140872,0,USD,Wellness,4
9985,35,2387.0,6.183252955734251,0,USD,Human Rights,4
9986,30,703.0,5.396008313440076,0,USD,Home,4
9987,60,125.0,4.178035836492048,0,USD,Web Series & TV Shows,4
9988,15,1007.0,5.63361091188112,0,USD,"Podcasts, Blogs & Vlogs",4
9989,40,2268.0,6.151490985181414,0,USD,Culture,4
9990,47,16030.0,7.297746832921077,0,USD,Food & Beverages,4
9991,59,716.0,5.40825021237844,0,USD,Film,4
9992,60,500.0,5.165822636037467,0,USD,Fashion & Wearables,4
9993,43,2587.263742958356,6.233088256484074,0,CAD,"Podcasts, Blogs & Vlogs",4
9994,60,746.431359997938,5.436007983751362,0,EUR,Music,4
9995,60,491.3280597454921,5.153872981405195,0,GBP,Human Rights,4
9996,47,660.0,5.353733746290931,0,USD,Fashion & Wearables,4
9997,33,28901.0,7.61707723909024,0,USD,Audio,4
9998,30,1560.0,5.916008887483949,0,USD,Local Businesses,4
9999,60,250.0,4.682443933343884,0,USD,Photography,4
10000,45,2520.0,6.216820680447532,0,USD,Food & Beverages,4
10001,21,1105.0,5.694164106808479,0,USD,Dance & Theater,4
10002,60,4496.122864943328,6.568357952100877,0,CAD,Wellness,4
10003,60,702.5991254360537,5.39562700646143,0,GBP,Writing & Publishing,4
10004,35,505.0,5.172612901404196,0,USD,Tabletop Games,4
10005,60,735.0,5.425724233770104,0,USD,Audio,4
10006,37,23330.0,7.502398637394291,0,USD,Wellness,4
10007,30,375.0,4.967698046015798,0,USD,Food & Beverages,4
10008,60,155.0,4.336878729697528,0,USD,Culture,4
10009,37,12941.0,7.178881125294847,0,USD,Environment,4
10010,60,1877.0,6.033094218677586,0,USD,Music,4
10011,30,1128.0,5.707549558122922,0,USD,Transportation,4
10012,22,12698.0,7.168279511323645,0,USD,Dance & Theater,4
10013,60,2118.684889360564,6.109037670721627,0,AUD,Writing & Publishing,4
10014,60,528.177664226404,5.203184311110547,0,GBP,Dance & Theater,4
10015,60,910.0,5.567174840531314,0,USD,Environment,4
10016,40,142.0,4.272447696192802,0,USD,Web Series & TV Shows,4
10017,60,172096.0,8.51612972790381,1,USD,Energy & Green Tech,4
10018,4,350.0,4.919660272351857,0,USD,Dance & Theater,4
10019,60,20459.0,7.431322988105904,0,USD,Health & Fitness,4
10020,60,4650.0,6.588409035125042,0,USD,Environment,4
10021,30,700.0,5.393149134012133,0,USD,Productivity,4
10022,59,916.0,5.571497969472367,0,USD,Home,4
10023,1,305097.0,8.784382969282381,1,USD,Travel & Outdoors,4
10024,1,17336.0,7.340849661318792,1,USD,Travel & Outdoors,4
10025,60,3349.0,6.391070240731882,0,USD,Home,4
10026,35,1515.0,5.897360500171897,0,USD,Web Series & TV Shows,4
10027,10,214.0,4.571157889492085,0,USD,Energy & Green Tech,4
10028,60,391.0,4.9966905006342515,0,USD,Phones & Accessories,4
10029,60,165.0,4.38265275199297,0,USD,Art,4
10030,30,150.0,4.31280141571784,0,USD,Culture,4
10031,30,256.0,4.699325440812221,0,USD,Productivity,4
10032,60,820.0,5.4984343616633335,0,USD,Food & Beverages,4
10033,1,724662.0,9.172188426827336,0,USD,Tabletop Games,4
10034,60,140.0,4.26198180659655,0,USD,Wellness,4
10035,50,1990.0,6.0698194643377175,0,USD,Wellness,4
10036,60,170.0,4.404447533272574,0,USD,"Podcasts, Blogs & Vlogs",4
10037,30,5608.0,6.699271430556251,0,USD,Food & Beverages,4
10038,60,115.0,4.11589827868752,0,USD,Photography,4
10039,42,1971.0,6.0638016786762385,0,USD,Web Series & TV Shows,4
10040,30,4405.0,6.5561377160946055,0,USD,Tabletop Games,4
10041,10,1200.0,5.747651602661078,0,USD,Food & Beverages,4
10042,60,90.0,3.9313741300405995,0,USD,Environment,4
10043,30,45.0,3.3942907356507996,0,USD,Video Games,4
10044,45,812.0,5.491940297122798,0,USD,Web Series & TV Shows,4
10045,54,541.296986243109,5.219863868822256,0,EUR,Photography,4
10046,35,1460.0,5.873752893885249,0,USD,Web Series & TV Shows,4
10047,35,180.0,4.446065856915604,0,USD,Web Series & TV Shows,4
10048,38,202209.0,8.592632248653455,1,USD,Audio,4
10049,60,6956.0,6.8251867760161415,0,USD,Film,4
10050,37,270.0,4.737135593435775,0,USD,"Podcasts, Blogs & Vlogs",4
10051,33,18221.0,7.368142157836577,0,USD,Environment,4
10052,40,329.0,4.876404651977858,0,USD,Art,4
10053,31,424.9430275498462,5.054235076501174,0,CAD,Culture,4
10054,50,5170.014816597598,6.65130275701921,0,CAD,Web Series & TV Shows,4
10055,60,142.901195105258,4.277112574656503,0,CAD,Culture,4
10056,60,400.0,5.012450430378402,0,USD,Wellness,4
10057,1,210863.0,8.612390589769568,1,USD,Camera Gear,4
10058,60,1780.0,5.999645984576918,0,USD,Human Rights,4
10059,60,1245.0,5.771438860359196,0,USD,Web Series & TV Shows,4
10060,1,6242.0,6.762087419258876,1,USD,Food & Beverages,4
10061,20,580.0,5.266677266692509,0,USD,Web Series & TV Shows,4
10062,1,71752.0,8.087603233098715,0,USD,Audio,4
10063,21,290.0,4.7876862454770555,0,USD,Wellness,4
10064,45,348.0,4.915661000087339,0,USD,Fashion & Wearables,4
10065,60,175.0,4.425572274143134,0,USD,Web Series & TV Shows,4
10066,45,13641.58695586831,7.208302508104618,0,AUD,Transportation,4
10067,54,252.39045985541787,4.68922070567438,0,EUR,Audio,4
10068,40,582.2237507984081,5.269265465733352,0,GBP,Food & Beverages,4
10069,30,20.0,2.7362121989183916,0,USD,Energy & Green Tech,4
10070,30,228.0,4.616642142906294,0,USD,Health & Fitness,4
10071,14,115.0,4.11589827868752,0,USD,Video Games,4
10072,40,970.0,5.609104677548429,0,USD,Web Series & TV Shows,4
10073,34,8298.0,6.92707092008981,0,USD,Audio,4
10074,206,627936.0,9.109378693577984,1,USD,Audio,4
10075,60,2370.0,6.178819768410481,0,USD,Wellness,4
10076,60,1850.0,6.023971553427423,0,USD,Dance & Theater,4
10077,60,120.0,4.147654282718611,0,USD,Environment,4
10078,60,221.0,4.594282375412631,0,USD,Phones & Accessories,4
10079,30,420.0,5.046164983709317,0,USD,Video Games,4
10080,60,1035.0,5.651529136621508,0,USD,Human Rights,4
10081,60,515.0,5.185981892690933,0,USD,Human Rights,4
10082,44,22646.0,7.486342904361908,0,USD,Art,4
10083,45,267.0,4.729211427066153,0,USD,Home,4
10084,45,1108.0,5.6959267211105775,0,USD,Web Series & TV Shows,4
10085,60,1363.4353657937406,5.8299257782176275,0,GBP,Food & Beverages,4
10086,30,565.0272687073159,5.248971662671203,0,GBP,Dance & Theater,4
10087,35,6895.0,6.820070735617412,0,USD,Productivity,4
10088,60,168.0,4.395812321477665,0,USD,Dance & Theater,4
10089,40,3705.0,6.452235465286487,0,USD,Productivity,4
10090,60,1120.0,5.702926874687988,0,USD,Health & Fitness,4
10091,30,1800.381193723637,6.006831954598112,0,AUD,Web Series & TV Shows,4
10092,45,354.9966531035883,4.92954669273125,0,CAD,Wellness,4
10093,1,189442.131163563,8.561781619335017,1,EUR,Audio,4
10094,30,2089.372574067705,6.100331121162216,0,GBP,Culture,4
10095,60,5995.0,6.738456836214201,0,USD,Food & Beverages,4
10096,60,790.0,5.473725344577089,0,USD,Web Series & TV Shows,4
10097,60,1382.0,5.838602330513795,0,USD,Wellness,4
10098,40,3130.0,6.349910550140919,0,USD,Health & Fitness,4
10099,1,9825.0,7.0235973571652375,0,USD,Tabletop Games,4
10100,31,58.0,3.5935909276041103,0,USD,Photography,4
10101,60,15650.0,7.284502543902231,0,USD,Productivity,4
10102,60,250.0,4.682443933343884,0,USD,"Podcasts, Blogs & Vlogs",4
10103,60,1154.0,5.722336426416171,0,USD,Tabletop Games,4
10104,35,120.0,4.147654282718611,0,USD,Art,4
10105,60,3561.0,6.428278852096024,0,USD,Art,4
10106,60,2459.0,6.201664395613639,0,USD,Dance & Theater,4
10107,49,10205.0,7.045144990035682,0,USD,Education,5
10108,50,1295.0,5.796821550652872,0,USD,Fashion & Wearables,5
10109,40,300.0,4.8115909697623875,0,USD,Web Series & TV Shows,5
10110,60,41429.0,7.806558522785148,1,USD,Culture,5
10111,60,39487.0,7.781538187611985,0,USD,Culture,5
10112,60,41250.0,7.804304955623392,1,USD,Culture,5
10113,30,3110.0,6.346000297459308,0,USD,Video Games,5
10114,60,38360.0,7.766411843496836,1,USD,Culture,5
10115,60,170.0,4.404447533272574,0,USD,Environment,5
10116,30,348.0,4.915661000087339,0,USD,Home,5
10117,60,38115.0,7.763061098230956,0,USD,Culture,5
10118,60,175.0,4.425572274143134,0,USD,Writing & Publishing,5
10119,60,38120.0,7.763129709058257,0,USD,Culture,5
10120,60,39780.0,7.785395757369359,1,USD,Culture,5
10121,60,451.0,5.095192667135779,0,USD,Energy & Green Tech,5
10122,60,36930.0,7.746525004727191,1,USD,Culture,5
10123,30,30.0,3.0693495665011867,0,USD,Tabletop Games,5
10124,60,39610.0,7.783161264872765,1,USD,Culture,5
10125,60,42208.0,7.816247039940646,1,USD,Culture,5
10126,20,2952.0,6.314137877625151,0,USD,Wellness,5
10127,30,3677.0,6.447655525508375,0,USD,Culture,5
10128,1,41536.0,7.807900697129718,0,USD,Audio,5
10129,45,509.0,5.1779939325481426,0,USD,Music,5
10130,60,415.6387572938158,5.038960565038691,0,EUR,Photography,5
10131,30,178.1064216577409,4.438376536639604,0,GBP,Productivity,5
10132,60,169.0,4.400143486235429,0,USD,Human Rights,5
10133,45,614.0,5.305143890195269,0,USD,Culture,5
10134,45,8216.0,6.921364606817797,0,USD,Wellness,5
10135,7,465.0,5.1161734926476825,0,USD,Dance & Theater,5
10136,45,315.0,4.84590670725252,0,USD,Productivity,5
10137,30,1393.0,5.843685225857196,0,USD,Writing & Publishing,5
10138,60,19619.0,7.408510312981,0,USD,Web Series & TV Shows,5
10139,44,621.0,5.312782535449604,0,USD,Dance & Theater,5
10140,60,300.0,4.8115909697623875,0,USD,Food & Beverages,5
10141,45,103.0,4.033282910021499,0,USD,Audio,5
10142,60,12129.0,7.142588423006901,0,USD,Local Businesses,5
10143,60,354.98452316611804,4.929522871581704,0,GBP,Food & Beverages,5
10144,30,1965.3122389819684,6.061988238369476,0,GBP,Food & Beverages,5
10145,37,161.0,4.364706039558806,0,USD,Video Games,5
10146,30,170.0,4.404447533272574,0,USD,Photography,5
10147,45,825.0,5.502459092388752,0,USD,Human Rights,5
10148,60,211.0,4.5610004781090385,0,USD,Productivity,5
10149,30,7421.0,6.86268736810876,0,USD,Human Rights,5
10150,60,165.0,4.38265275199297,0,USD,Web Series & TV Shows,5
10151,35,5226.0,6.6576699642751915,0,USD,Fashion & Wearables,5
10152,60,4530.0,6.572834219242509,0,USD,Culture,5
10153,60,2967.23784068322,6.317288704573546,0,AUD,Energy & Green Tech,5
10154,30,598.1919127401367,5.2875479522372215,0,GBP,Web Series & TV Shows,5
10155,60,450.0,5.09366767022977,0,USD,Art,5
10156,35,18400.0,7.373491087239964,0,USD,Food & Beverages,5
10157,60,4000.0,6.49836855412394,0,USD,Photography,5
10158,60,12845.0,7.174718287634958,0,USD,Home,5
10159,1,1134454.0,9.36515197801736,1,USD,Productivity,5
10160,40,1242.0,5.769881646281801,0,USD,Local Businesses,5
10161,53,2620.0,6.240843776993939,0,USD,Photography,5
10162,49,475.0,5.130753340483109,0,USD,Fashion & Wearables,5
10163,31,1503.6027395641916,5.892544010428525,0,EUR,Tabletop Games,5
